arc_i,arc_j,capacity_00,capacity_01,capacity_02,capacity_03,capacity_04,capacity_05,capacity_06,capacity_07,capacity_08,capacity_09,capacity_10,capacity_11,capacity_12,capacity_13,capacity_14,capacity_15,capacity_16,capacity_17,capacity_18,capacity_19,capacity_20
superSource13,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,620696,0,0,0,0,0,0,620696
superSource13,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,1044
superSource13,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1284564,0,0,0,0,0,0,1284564
superSource13,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,7243050,0,0,0,0,0,0,7243050
superSource13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,3807668,0,0,0,0,0,0,3807668
superSource13,684,0,0,0,0,0,0,0,0,0,0,0,0,0,1806167,0,0,0,0,0,0,1806167
superSource13,68,0,0,0,0,0,0,0,0,0,0,0,0,0,350628,0,0,0,0,0,0,350628
superSource13,71,0,0,0,0,0,0,0,0,0,0,0,0,0,19960670,0,0,0,0,0,0,19960670
superSource13,72,0,0,0,0,0,0,0,0,0,0,0,0,0,8464224,0,0,0,0,0,0,8464224
superSource13,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,4318560,0,0,0,0,0,0,4318560
superSource13,589,0,0,0,0,0,0,0,0,0,0,0,0,0,1531305,0,0,0,0,0,0,1531305
superSource13,78,0,0,0,0,0,0,0,0,0,0,0,0,0,861096,0,0,0,0,0,0,861096
superSource13,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1621904,0,0,0,0,0,0,1621904
superSource13,596,0,0,0,0,0,0,0,0,0,0,0,0,0,4394976,0,0,0,0,0,0,4394976
superSource13,85,0,0,0,0,0,0,0,0,0,0,0,0,0,235019,0,0,0,0,0,0,235019
superSource13,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1168188,0,0,0,0,0,0,1168188
superSource13,600,0,0,0,0,0,0,0,0,0,0,0,0,0,609415,0,0,0,0,0,0,609415
superSource13,601,0,0,0,0,0,0,0,0,0,0,0,0,0,697347,0,0,0,0,0,0,697347
superSource13,603,0,0,0,0,0,0,0,0,0,0,0,0,0,3158060,0,0,0,0,0,0,3158060
superSource13,93,0,0,0,0,0,0,0,0,0,0,0,0,0,3552484,0,0,0,0,0,0,3552484
superSource13,606,0,0,0,0,0,0,0,0,0,0,0,0,0,37267,0,0,0,0,0,0,37267
superSource13,95,0,0,0,0,0,0,0,0,0,0,0,0,0,2007616,0,0,0,0,0,0,2007616
superSource13,651,0,0,0,0,0,0,0,0,0,0,0,0,0,419469,0,0,0,0,0,0,419469
superSource13,101,0,0,0,0,0,0,0,0,0,0,0,0,0,2541190,0,0,0,0,0,0,2541190
superSource13,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,6756350,0,0,0,0,0,0,6756350
superSource13,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,13625944,0,0,0,0,0,0,13625944
superSource13,106,0,0,0,0,0,0,0,0,0,0,0,0,0,1906167,0,0,0,0,0,0,1906167
superSource13,619,0,0,0,0,0,0,0,0,0,0,0,0,0,5838280,0,0,0,0,0,0,5838280
superSource13,620,0,0,0,0,0,0,0,0,0,0,0,0,0,473159,0,0,0,0,0,0,473159
superSource13,109,0,0,0,0,0,0,0,0,0,0,0,0,0,2604899,0,0,0,0,0,0,2604899
superSource13,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1504752,0,0,0,0,0,0,1504752
superSource13,111,0,0,0,0,0,0,0,0,0,0,0,0,0,5278601,0,0,0,0,0,0,5278601
superSource13,112,0,0,0,0,0,0,0,0,0,0,0,0,0,1859519,0,0,0,0,0,0,1859519
superSource13,113,0,0,0,0,0,0,0,0,0,0,0,0,0,756201,0,0,0,0,0,0,756201
superSource13,118,0,0,0,0,0,0,0,0,0,0,0,0,0,2678933,0,0,0,0,0,0,2678933
superSource13,120,0,0,0,0,0,0,0,0,0,0,0,0,0,1747614,0,0,0,0,0,0,1747614
superSource13,703,0,0,0,0,0,0,0,0,0,0,0,0,0,4589,0,0,0,0,0,0,4589
superSource13,124,0,0,0,0,0,0,0,0,0,0,0,0,0,534377,0,0,0,0,0,0,534377
superSource13,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1055448,0,0,0,0,0,0,1055448
superSource13,127,0,0,0,0,0,0,0,0,0,0,0,0,0,2356972,0,0,0,0,0,0,2356972
superSource13,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,4209051,0,0,0,0,0,0,4209051
superSource13,618,0,0,0,0,0,0,0,0,0,0,0,0,0,7702079,0,0,0,0,0,0,7702079
superSource13,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,1242383,0,0,0,0,0,0,1242383
superSource13,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,844366,0,0,0,0,0,0,844366
superSource13,139,0,0,0,0,0,0,0,0,0,0,0,0,0,5178898,0,0,0,0,0,0,5178898
superSource13,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,2761961,0,0,0,0,0,0,2761961
superSource13,655,0,0,0,0,0,0,0,0,0,0,0,0,0,1034153,0,0,0,0,0,0,1034153
superSource13,657,0,0,0,0,0,0,0,0,0,0,0,0,0,7395719,0,0,0,0,0,0,7395719
superSource13,658,0,0,0,0,0,0,0,0,0,0,0,0,0,431150,0,0,0,0,0,0,431150
superSource13,149,0,0,0,0,0,0,0,0,0,0,0,0,0,2872606,0,0,0,0,0,0,2872606
superSource13,662,0,0,0,0,0,0,0,0,0,0,0,0,0,1116359,0,0,0,0,0,0,1116359
superSource13,537,0,0,0,0,0,0,0,0,0,0,0,0,0,3711263,0,0,0,0,0,0,3711263
superSource13,623,0,0,0,0,0,0,0,0,0,0,0,0,0,675914,0,0,0,0,0,0,675914
superSource13,668,0,0,0,0,0,0,0,0,0,0,0,0,0,5838533,0,0,0,0,0,0,5838533
superSource13,157,0,0,0,0,0,0,0,0,0,0,0,0,0,3191590,0,0,0,0,0,0,3191590
superSource13,672,0,0,0,0,0,0,0,0,0,0,0,0,0,356538,0,0,0,0,0,0,356538
superSource13,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,8281915,0,0,0,0,0,0,8281915
superSource13,674,0,0,0,0,0,0,0,0,0,0,0,0,0,9411,0,0,0,0,0,0,9411
superSource13,165,0,0,0,0,0,0,0,0,0,0,0,0,0,2798744,0,0,0,0,0,0,2798744
superSource13,678,0,0,0,0,0,0,0,0,0,0,0,0,0,1810976,0,0,0,0,0,0,1810976
superSource13,167,0,0,0,0,0,0,0,0,0,0,0,0,0,5855208,0,0,0,0,0,0,5855208
superSource13,680,0,0,0,0,0,0,0,0,0,0,0,0,0,1386641,0,0,0,0,0,0,1386641
superSource13,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,833958,0,0,0,0,0,0,833958
superSource13,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,521139,0,0,0,0,0,0,521139
superSource13,172,0,0,0,0,0,0,0,0,0,0,0,0,0,33739,0,0,0,0,0,0,33739
superSource13,686,0,0,0,0,0,0,0,0,0,0,0,0,0,169289,0,0,0,0,0,0,169289
superSource13,693,0,0,0,0,0,0,0,0,0,0,0,0,0,280915,0,0,0,0,0,0,280915
superSource13,695,0,0,0,0,0,0,0,0,0,0,0,0,0,159024,0,0,0,0,0,0,159024
superSource13,696,0,0,0,0,0,0,0,0,0,0,0,0,0,3283279,0,0,0,0,0,0,3283279
superSource13,799,0,0,0,0,0,0,0,0,0,0,0,0,0,934498,0,0,0,0,0,0,934498
superSource13,701,0,0,0,0,0,0,0,0,0,0,0,0,0,409737,0,0,0,0,0,0,409737
superSource13,637,0,0,0,0,0,0,0,0,0,0,0,0,0,78016,0,0,0,0,0,0,78016
superSource13,800,0,0,0,0,0,0,0,0,0,0,0,0,0,1513351,0,0,0,0,0,0,1513351
superSource13,707,0,0,0,0,0,0,0,0,0,0,0,0,0,733156,0,0,0,0,0,0,733156
superSource13,711,0,0,0,0,0,0,0,0,0,0,0,0,0,363237,0,0,0,0,0,0,363237
superSource13,712,0,0,0,0,0,0,0,0,0,0,0,0,0,2718020,0,0,0,0,0,0,2718020
superSource13,972,0,0,0,0,0,0,0,0,0,0,0,0,0,5306556,0,0,0,0,0,0,5306556
superSource13,717,0,0,0,0,0,0,0,0,0,0,0,0,0,3279570,0,0,0,0,0,0,3279570
superSource13,632,0,0,0,0,0,0,0,0,0,0,0,0,0,699484,0,0,0,0,0,0,699484
superSource13,722,0,0,0,0,0,0,0,0,0,0,0,0,0,134231,0,0,0,0,0,0,134231
superSource13,724,0,0,0,0,0,0,0,0,0,0,0,0,0,2945920,0,0,0,0,0,0,2945920
superSource13,725,0,0,0,0,0,0,0,0,0,0,0,0,0,2163384,0,0,0,0,0,0,2163384
superSource13,728,0,0,0,0,0,0,0,0,0,0,0,0,0,644837,0,0,0,0,0,0,644837
superSource13,548,0,0,0,0,0,0,0,0,0,0,0,0,0,11078,0,0,0,0,0,0,11078
superSource13,730,0,0,0,0,0,0,0,0,0,0,0,0,0,3172646,0,0,0,0,0,0,3172646
superSource13,731,0,0,0,0,0,0,0,0,0,0,0,0,0,15486348,0,0,0,0,0,0,15486348
superSource13,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,10728922,0,0,0,0,0,0,10728922
superSource13,226,0,0,0,0,0,0,0,0,0,0,0,0,0,118487,0,0,0,0,0,0,118487
superSource13,227,0,0,0,0,0,0,0,0,0,0,0,0,0,525672,0,0,0,0,0,0,525672
superSource13,741,0,0,0,0,0,0,0,0,0,0,0,0,0,1628860,0,0,0,0,0,0,1628860
superSource13,742,0,0,0,0,0,0,0,0,0,0,0,0,0,3822056,0,0,0,0,0,0,3822056
superSource13,721,0,0,0,0,0,0,0,0,0,0,0,0,0,8551627,0,0,0,0,0,0,8551627
superSource13,232,0,0,0,0,0,0,0,0,0,0,0,0,0,149185,0,0,0,0,0,0,149185
superSource13,234,0,0,0,0,0,0,0,0,0,0,0,0,0,156192,0,0,0,0,0,0,156192
superSource13,235,0,0,0,0,0,0,0,0,0,0,0,0,0,685,0,0,0,0,0,0,685
superSource13,236,0,0,0,0,0,0,0,0,0,0,0,0,0,217355,0,0,0,0,0,0,217355
superSource13,749,0,0,0,0,0,0,0,0,0,0,0,0,0,4318560,0,0,0,0,0,0,4318560
superSource13,239,0,0,0,0,0,0,0,0,0,0,0,0,0,7646,0,0,0,0,0,0,7646
superSource13,241,0,0,0,0,0,0,0,0,0,0,0,0,0,126839,0,0,0,0,0,0,126839
superSource13,754,0,0,0,0,0,0,0,0,0,0,0,0,0,33739,0,0,0,0,0,0,33739
superSource13,244,0,0,0,0,0,0,0,0,0,0,0,0,0,74639,0,0,0,0,0,0,74639
superSource13,1269,0,0,0,0,0,0,0,0,0,0,0,0,0,1313679,0,0,0,0,0,0,1313679
superSource13,247,0,0,0,0,0,0,0,0,0,0,0,0,0,1883576,0,0,0,0,0,0,1883576
superSource13,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,27340626,0,0,0,0,0,0,27340626
superSource13,762,0,0,0,0,0,0,0,0,0,0,0,0,0,1178933,0,0,0,0,0,0,1178933
superSource13,622,0,0,0,0,0,0,0,0,0,0,0,0,0,75737,0,0,0,0,0,0,75737
superSource13,254,0,0,0,0,0,0,0,0,0,0,0,0,0,1127608,0,0,0,0,0,0,1127608
superSource13,768,0,0,0,0,0,0,0,0,0,0,0,0,0,4155748,0,0,0,0,0,0,4155748
superSource13,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,2473793,0,0,0,0,0,0,2473793
superSource13,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,4519357,0,0,0,0,0,0,4519357
superSource13,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,14437764,0,0,0,0,0,0,14437764
superSource13,262,0,0,0,0,0,0,0,0,0,0,0,0,0,874660,0,0,0,0,0,0,874660
superSource13,263,0,0,0,0,0,0,0,0,0,0,0,0,0,3776281,0,0,0,0,0,0,3776281
superSource13,264,0,0,0,0,0,0,0,0,0,0,0,0,0,1179305,0,0,0,0,0,0,1179305
superSource13,556,0,0,0,0,0,0,0,0,0,0,0,0,0,149880,0,0,0,0,0,0,149880
superSource13,793,0,0,0,0,0,0,0,0,0,0,0,0,0,783427,0,0,0,0,0,0,783427
superSource13,269,0,0,0,0,0,0,0,0,0,0,0,0,0,2615881,0,0,0,0,0,0,2615881
superSource13,270,0,0,0,0,0,0,0,0,0,0,0,0,0,5951836,0,0,0,0,0,0,5951836
superSource13,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,31286,0,0,0,0,0,0,31286
superSource13,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,655416,0,0,0,0,0,0,655416
superSource13,1297,0,0,0,0,0,0,0,0,0,0,0,0,0,1239986,0,0,0,0,0,0,1239986
superSource13,274,0,0,0,0,0,0,0,0,0,0,0,0,0,1947040,0,0,0,0,0,0,1947040
superSource13,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,576054,0,0,0,0,0,0,576054
superSource13,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,7255994,0,0,0,0,0,0,7255994
superSource13,277,0,0,0,0,0,0,0,0,0,0,0,0,0,630126,0,0,0,0,0,0,630126
superSource13,278,0,0,0,0,0,0,0,0,0,0,0,0,0,3788468,0,0,0,0,0,0,3788468
superSource13,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,3125137,0,0,0,0,0,0,3125137
superSource13,281,0,0,0,0,0,0,0,0,0,0,0,0,0,1477470,0,0,0,0,0,0,1477470
superSource13,284,0,0,0,0,0,0,0,0,0,0,0,0,0,3462024,0,0,0,0,0,0,3462024
superSource13,286,0,0,0,0,0,0,0,0,0,0,0,0,0,2254943,0,0,0,0,0,0,2254943
superSource13,287,0,0,0,0,0,0,0,0,0,0,0,0,0,4027061,0,0,0,0,0,0,4027061
superSource13,288,0,0,0,0,0,0,0,0,0,0,0,0,0,7204640,0,0,0,0,0,0,7204640
superSource13,293,0,0,0,0,0,0,0,0,0,0,0,0,0,4565120,0,0,0,0,0,0,4565120
superSource13,806,0,0,0,0,0,0,0,0,0,0,0,0,0,2985834,0,0,0,0,0,0,2985834
superSource13,561,0,0,0,0,0,0,0,0,0,0,0,0,0,15795515,0,0,0,0,0,0,15795515
superSource13,1321,0,0,0,0,0,0,0,0,0,0,0,0,0,6908750,0,0,0,0,0,0,6908750
superSource13,810,0,0,0,0,0,0,0,0,0,0,0,0,0,1124173,0,0,0,0,0,0,1124173
superSource13,299,0,0,0,0,0,0,0,0,0,0,0,0,0,8142366,0,0,0,0,0,0,8142366
superSource13,300,0,0,0,0,0,0,0,0,0,0,0,0,0,2876465,0,0,0,0,0,0,2876465
superSource13,814,0,0,0,0,0,0,0,0,0,0,0,0,0,4775790,0,0,0,0,0,0,4775790
superSource13,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,1407853,0,0,0,0,0,0,1407853
superSource13,817,0,0,0,0,0,0,0,0,0,0,0,0,0,1347957,0,0,0,0,0,0,1347957
superSource13,819,0,0,0,0,0,0,0,0,0,0,0,0,0,25042090,0,0,0,0,0,0,25042090
superSource13,820,0,0,0,0,0,0,0,0,0,0,0,0,0,2131218,0,0,0,0,0,0,2131218
superSource13,822,0,0,0,0,0,0,0,0,0,0,0,0,0,1572746,0,0,0,0,0,0,1572746
superSource13,824,0,0,0,0,0,0,0,0,0,0,0,0,0,3756793,0,0,0,0,0,0,3756793
superSource13,830,0,0,0,0,0,0,0,0,0,0,0,0,0,8701981,0,0,0,0,0,0,8701981
superSource13,831,0,0,0,0,0,0,0,0,0,0,0,0,0,2352555,0,0,0,0,0,0,2352555
superSource13,833,0,0,0,0,0,0,0,0,0,0,0,0,0,7060698,0,0,0,0,0,0,7060698
superSource13,323,0,0,0,0,0,0,0,0,0,0,0,0,0,114756,0,0,0,0,0,0,114756
superSource13,326,0,0,0,0,0,0,0,0,0,0,0,0,0,2446060,0,0,0,0,0,0,2446060
superSource13,839,0,0,0,0,0,0,0,0,0,0,0,0,0,40790243,0,0,0,0,0,0,40790243
superSource13,994,0,0,0,0,0,0,0,0,0,0,0,0,0,316340,0,0,0,0,0,0,316340
superSource13,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,63388917,0,0,0,0,0,0,63388917
superSource13,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,446725,0,0,0,0,0,0,446725
superSource13,342,0,0,0,0,0,0,0,0,0,0,0,0,0,73413,0,0,0,0,0,0,73413
superSource13,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,3053229,0,0,0,0,0,0,3053229
superSource13,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,20575176,0,0,0,0,0,0,20575176
superSource13,869,0,0,0,0,0,0,0,0,0,0,0,0,0,5331371,0,0,0,0,0,0,5331371
superSource13,361,0,0,0,0,0,0,0,0,0,0,0,0,0,8631,0,0,0,0,0,0,8631
superSource13,365,0,0,0,0,0,0,0,0,0,0,0,0,0,3439,0,0,0,0,0,0,3439
superSource13,366,0,0,0,0,0,0,0,0,0,0,0,0,0,122870,0,0,0,0,0,0,122870
superSource13,879,0,0,0,0,0,0,0,0,0,0,0,0,0,29525598,0,0,0,0,0,0,29525598
superSource13,893,0,0,0,0,0,0,0,0,0,0,0,0,0,3298313,0,0,0,0,0,0,3298313
superSource13,886,0,0,0,0,0,0,0,0,0,0,0,0,0,5839142,0,0,0,0,0,0,5839142
superSource13,887,0,0,0,0,0,0,0,0,0,0,0,0,0,5667825,0,0,0,0,0,0,5667825
superSource13,888,0,0,0,0,0,0,0,0,0,0,0,0,0,9489361,0,0,0,0,0,0,9489361
superSource13,379,0,0,0,0,0,0,0,0,0,0,0,0,0,813720,0,0,0,0,0,0,813720
superSource13,381,0,0,0,0,0,0,0,0,0,0,0,0,0,2081,0,0,0,0,0,0,2081
superSource13,895,0,0,0,0,0,0,0,0,0,0,0,0,0,875022,0,0,0,0,0,0,875022
superSource13,897,0,0,0,0,0,0,0,0,0,0,0,0,0,4027917,0,0,0,0,0,0,4027917
superSource13,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,7650401,0,0,0,0,0,0,7650401
superSource13,388,0,0,0,0,0,0,0,0,0,0,0,0,0,1351429,0,0,0,0,0,0,1351429
superSource13,389,0,0,0,0,0,0,0,0,0,0,0,0,0,2763,0,0,0,0,0,0,2763
superSource13,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,10031189,0,0,0,0,0,0,10031189
superSource13,663,0,0,0,0,0,0,0,0,0,0,0,0,0,38039981,0,0,0,0,0,0,38039981
superSource13,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,1387563,0,0,0,0,0,0,1387563
superSource13,912,0,0,0,0,0,0,0,0,0,0,0,0,0,506082,0,0,0,0,0,0,506082
superSource13,402,0,0,0,0,0,0,0,0,0,0,0,0,0,2030567,0,0,0,0,0,0,2030567
superSource13,921,0,0,0,0,0,0,0,0,0,0,0,0,0,992822,0,0,0,0,0,0,992822
superSource13,922,0,0,0,0,0,0,0,0,0,0,0,0,0,1739963,0,0,0,0,0,0,1739963
superSource13,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,15597917,0,0,0,0,0,0,15597917
superSource13,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,1736216,0,0,0,0,0,0,1736216
superSource13,926,0,0,0,0,0,0,0,0,0,0,0,0,0,2474934,0,0,0,0,0,0,2474934
superSource13,927,0,0,0,0,0,0,0,0,0,0,0,0,0,2065402,0,0,0,0,0,0,2065402
superSource13,929,0,0,0,0,0,0,0,0,0,0,0,0,0,22677460,0,0,0,0,0,0,22677460
superSource13,936,0,0,0,0,0,0,0,0,0,0,0,0,0,4680796,0,0,0,0,0,0,4680796
superSource13,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,714551,0,0,0,0,0,0,714551
superSource13,947,0,0,0,0,0,0,0,0,0,0,0,0,0,20881551,0,0,0,0,0,0,20881551
superSource13,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,1006126,0,0,0,0,0,0,1006126
superSource13,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,24399183,0,0,0,0,0,0,24399183
superSource13,958,0,0,0,0,0,0,0,0,0,0,0,0,0,916755,0,0,0,0,0,0,916755
superSource13,960,0,0,0,0,0,0,0,0,0,0,0,0,0,485783,0,0,0,0,0,0,485783
superSource13,961,0,0,0,0,0,0,0,0,0,0,0,0,0,968032,0,0,0,0,0,0,968032
superSource13,964,0,0,0,0,0,0,0,0,0,0,0,0,0,2122476,0,0,0,0,0,0,2122476
superSource13,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,434260,0,0,0,0,0,0,434260
superSource13,966,0,0,0,0,0,0,0,0,0,0,0,0,0,5374248,0,0,0,0,0,0,5374248
superSource13,459,0,0,0,0,0,0,0,0,0,0,0,0,0,5573232,0,0,0,0,0,0,5573232
superSource13,460,0,0,0,0,0,0,0,0,0,0,0,0,0,984005,0,0,0,0,0,0,984005
superSource13,461,0,0,0,0,0,0,0,0,0,0,0,0,0,2498130,0,0,0,0,0,0,2498130
superSource13,974,0,0,0,0,0,0,0,0,0,0,0,0,0,2702291,0,0,0,0,0,0,2702291
superSource13,975,0,0,0,0,0,0,0,0,0,0,0,0,0,3605266,0,0,0,0,0,0,3605266
superSource13,464,0,0,0,0,0,0,0,0,0,0,0,0,0,8700314,0,0,0,0,0,0,8700314
superSource13,467,0,0,0,0,0,0,0,0,0,0,0,0,0,10508939,0,0,0,0,0,0,10508939
superSource13,980,0,0,0,0,0,0,0,0,0,0,0,0,0,884215,0,0,0,0,0,0,884215
superSource13,982,0,0,0,0,0,0,0,0,0,0,0,0,0,4886501,0,0,0,0,0,0,4886501
superSource13,983,0,0,0,0,0,0,0,0,0,0,0,0,0,2155134,0,0,0,0,0,0,2155134
superSource13,473,0,0,0,0,0,0,0,0,0,0,0,0,0,10924929,0,0,0,0,0,0,10924929
superSource13,987,0,0,0,0,0,0,0,0,0,0,0,0,0,2686115,0,0,0,0,0,0,2686115
superSource13,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,96956385,0,0,0,0,0,0,96956385
superSource13,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,4730899,0,0,0,0,0,0,4730899
superSource13,482,0,0,0,0,0,0,0,0,0,0,0,0,0,710363,0,0,0,0,0,0,710363
superSource13,483,0,0,0,0,0,0,0,0,0,0,0,0,0,665300,0,0,0,0,0,0,665300
superSource13,484,0,0,0,0,0,0,0,0,0,0,0,0,0,863458,0,0,0,0,0,0,863458
superSource13,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,41319,0,0,0,0,0,0,41319
superSource13,999,0,0,0,0,0,0,0,0,0,0,0,0,0,869333,0,0,0,0,0,0,869333
superSource13,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,767579,0,0,0,0,0,0,767579
superSource13,679,0,0,0,0,0,0,0,0,0,0,0,0,0,2108909,0,0,0,0,0,0,2108909
superSource13,492,0,0,0,0,0,0,0,0,0,0,0,0,0,35257289,0,0,0,0,0,0,35257289
superSource13,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,3158243,0,0,0,0,0,0,3158243
superSource13,971,0,0,0,0,0,0,0,0,0,0,0,0,0,2008591,0,0,0,0,0,0,2008591
superSource13,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,1194320,0,0,0,0,0,0,1194320
superSource13,498,0,0,0,0,0,0,0,0,0,0,0,0,0,9500997,0,0,0,0,0,0,9500997
superSource13,502,0,0,0,0,0,0,0,0,0,0,0,0,0,2876058,0,0,0,0,0,0,2876058
superSource15,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5316038,0,0,0,0,5316038
superSource15,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904255,0,0,0,0,5904255
superSource15,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18160545,0,0,0,0,18160545
superSource15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454960,0,0,0,0,454960
superSource15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130937,0,0,0,0,130937
superSource15,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12097448,0,0,0,0,12097448
superSource15,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961675,0,0,0,0,1961675
superSource15,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9846836,0,0,0,0,9846836
superSource15,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10020680,0,0,0,0,10020680
superSource15,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4749573,0,0,0,0,4749573
superSource15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958505,0,0,0,0,958505
superSource15,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206160,0,0,0,0,1206160
superSource15,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850928,0,0,0,0,850928
superSource15,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7460335,0,0,0,0,7460335
superSource15,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118869,0,0,0,0,118869
superSource15,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4099028,0,0,0,0,4099028
superSource15,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788857,0,0,0,0,1788857
superSource15,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824996,0,0,0,0,824996
superSource15,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590388,0,0,0,0,1590388
superSource15,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622250,0,0,0,0,1622250
superSource15,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6898101,0,0,0,0,6898101
superSource15,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168015,0,0,0,0,168015
superSource15,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10071445,0,0,0,0,10071445
superSource15,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15846727,0,0,0,0,15846727
superSource15,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4113393,0,0,0,0,4113393
superSource15,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4982849,0,0,0,0,4982849
superSource15,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2386737,0,0,0,0,2386737
superSource15,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7671881,0,0,0,0,7671881
superSource15,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180248,0,0,0,0,1180248
superSource15,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12002556,0,0,0,0,12002556
superSource15,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030613,0,0,0,0,1030613
superSource15,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19674437,0,0,0,0,19674437
superSource15,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4560096,0,0,0,0,4560096
superSource15,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4393323,0,0,0,0,4393323
superSource15,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3178233,0,0,0,0,3178233
superSource15,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831709,0,0,0,0,831709
superSource15,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3590278,0,0,0,0,3590278
superSource15,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056947,0,0,0,0,2056947
superSource15,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071142,0,0,0,0,1071142
